barcode,genus_name,species,site,start_date,type,det,year,number,technique
20023569,Lasioglossum,sp. 4,Goode,5/29/02,Female,R. W. Brooks,2002,1,netting
20023572,Lasioglossum,sp. 4,Goode,7/8/02,Female,R. W. Brooks,2002,1,netting
20023582,Lasioglossum,sp.,Stag's Leap,7/3/02,Male,R. W. Brooks,2002,1,netting
20023583,Lasioglossum,sp.,Stag's Leap,7/3/02,Male,R. W. Brooks,2002,1,netting
20023585,Lasioglossum,sp.,Goode,6/25/02,Male,R. W. Brooks,2002,1,netting
20023593,Lasioglossum,sp.,Stag's Leap,7/3/02,Male,R. W. Brooks,2002,1,netting
20023599,Lasioglossum,sp. 4,Stag's Leap,5/24/02,Female,R. W. Brooks,2002,10,netting
20023605,Ceratina,acantha,Wappo Hill,5/24/02,Female,R. W. Brooks,2002,1,netting
20023610,Ceratina,acantha,Wappo Hill,8/26/02,Female,R. W. Brooks,2002,1,netting
20023611,Ceratina,acantha,Wappo Hill,5/24/02,Female,R. W. Brooks,2002,1,netting
20023612,Ceratina,acantha,Quintessa,6/7/02,Female,R. W. Brooks,2002,1,netting
20023614,Ceratina,acantha,Quintessa,5/23/02,Female,R. W. Brooks,2002,1,netting
20023621,Ceratina,acantha,Quintessa,5/23/02,Female,R. W. Brooks,2002,1,netting
20023622,Ceratina,acantha,Quintessa,5/23/02,Female,R. W. Brooks,2002,1,netting
20023626,Ceratina,acantha,Wappo Hill,6/17/02,Female,R. W. Brooks,2002,1,netting
20023627,Ceratina,acantha,Wappo Hill,6/7/02,Female,R. W. Brooks,2002,1,netting
20023628,Ceratina,acantha,Wappo Hill,6/12/02,Female,R. W. Brooks,2002,1,netting
20023629,Ceratina,acantha,Wappo Hill,6/17/02,Female,R. W. Brooks,2002,1,netting
20023633,Ceratina,acantha,Saintsbury,6/4/02,Female,R. W. Brooks,2002,1,netting
20023634,Ceratina,acantha,Saintsbury,6/4/02,Female,R. W. Brooks,2002,1,netting
20023637,Ceratina,acantha,Saintsbury,8/7/02,Female,R. W. Brooks,2002,1,netting
20023638,Ceratina,acantha,Saintsbury,6/4/02,Female,R. W. Brooks,2002,1,netting
20023640,Ceratina,acantha,Saintsbury,6/4/02,Female,R. W. Brooks,2002,1,netting
20023641,Ceratina,acantha,Saintsbury,6/4/02,Female,R. W. Brooks,2002,1,netting
20023642,Ceratina,acantha,Saintsbury,6/4/02,Female,R. W. Brooks,2002,1,netting
20023643,Ceratina,acantha,Saintsbury,6/4/02,Female,R. W. Brooks,2002,1,netting
20023644,Ceratina,acantha,Saintsbury,6/4/02,Female,R. W. Brooks,2002,1,netting
20023645,Ceratina,acantha,Saintsbury,6/4/02,Female,R. W. Brooks,2002,1,netting
20023647,Ceratina,acantha,Wappo Hill,6/17/02,Female,R. W. Brooks,2002,1,netting
20023648,Ceratina,acantha,Saintsbury,6/4/02,Female,R. W. Brooks,2002,1,netting
20023649,Ceratina,acantha,Saintsbury,6/4/02,Female,R. W. Brooks,2002,1,netting
20023650,Ceratina,acantha,Veteran's Home,7/31/02,Female,R. W. Brooks,2002,1,netting
20023651,Ceratina,acantha,Veteran's Home,7/31/02,Female,R. W. Brooks,2002,1,netting
20023653,Ceratina,acantha,Saintsbury,6/4/02,Female,R. W. Brooks,2002,1,netting
20023654,Ceratina,acantha,Saintsbury,8/7/02,Female,R. W. Brooks,2002,1,netting
20023655,Ceratina,acantha,Wappo Hill,7/31/02,Female,R. W. Brooks,2002,1,netting
20023656,Ceratina,acantha,Saintsbury,7/26/02,Female,R. W. Brooks,2002,1,netting
20023657,Ceratina,acantha,Saintsbury,7/26/02,Female,R. W. Brooks,2002,1,netting
20023660,Ceratina,acantha,Wappo Hill,6/7/02,Female,R. W. Brooks,2002,1,netting
20023662,Ceratina,acantha,Wappo Hill,7/3/02,Female,R. W. Brooks,2002,1,netting
20023666,Ceratina,acantha,Wappo Hill,8/12/02,Female,R. W. Brooks,2002,1,netting
20023668,Ceratina,acantha,Wappo Hill,5/24/02,Female,R. W. Brooks,2002,1,netting
20023669,Ceratina,acantha,Wappo Hill,7/31/02,Female,R. W. Brooks,2002,1,netting
20023670,Ceratina,acantha,Wappo Hill,8/26/02,Male,R. W. Brooks,2002,1,netting
20023671,Ceratina,acantha,Wappo Hill,8/12/02,Male,R. W. Brooks,2002,1,netting
20023673,Ceratina,acantha,Wappo Hill,8/26/02,Male,R. W. Brooks,2002,1,netting
20023674,Ceratina,acantha,Wappo Hill,8/26/02,Male,R. W. Brooks,2002,1,netting
20023675,Ceratina,acantha,Wappo Hill,8/26/02,Male,R. W. Brooks,2002,1,netting
20023676,Ceratina,acantha,Wappo Hill,8/26/02,Male,R. W. Brooks,2002,1,netting
20023679,Ceratina,acantha,Wappo Hill,8/12/02,Male,R. W. Brooks,2002,1,netting
20023680,Ceratina,acantha,Wappo Hill,8/26/02,Male,R. W. Brooks,2002,1,netting
20023684,Ceratina,acantha,Saintsbury,6/4/02,Male,R. W. Brooks,2002,1,netting
20023685,Ceratina,acantha,Veteran's Home,8/12/02,Male,R. W. Brooks,2002,1,netting
20023699,Melissodes,stearnsi,Saintsbury,8/22/02,Female,R. W. Brooks,2002,1,netting
20023701,Melissodes,stearnsi,Goode,8/21/02,Female,R. W. Brooks,2002,1,netting
20023726,Bombus,melanopygus,Veteran's Home,5/3/02,Male,Ro. Thorp,2002,1,netting
20023727,Bombus,melanopygus,Hudson,6/4/02,Female,Ro. Thorp,2002,1,netting
20023729,Bombus,melanopygus,Hudson,6/4/02,Male,Ro. Thorp,2002,1,netting
20023740,Halictus,rubicundus,Goode,5/13/02,Female,R. W. Brooks,2002,1,netting
20023744,Halictus,ligatus,Saintsbury,7/26/02,Female,R. W. Brooks,2002,1,netting
20023745,Halictus,ligatus,Saintsbury,6/14/02,Female,R. W. Brooks,2002,1,netting
20023778,Halictus,ligatus,Goode,5/29/02,Female,R. W. Brooks,2002,1,netting
20023779,Halictus,ligatus,Goode,8/21/02,Female,R. W. Brooks,2002,1,netting
20023785,Osmia,gabrielis,Veteran's Home,5/22/02,Female,R. W. Brooks,2002,1,netting
20023786,Osmia,gabrielis,Veteran's Home,5/3/02,Female,R. W. Brooks,2002,1,netting
20023800,Osmia,atrocyanea,Saintsbury,5/17/02,Female,T.L. Griswold,2002,1,netting
20023805,Osmia,californica,Goode,5/13/02,Female,T.L. Griswold,2002,1,netting
20023807,Osmia,californica,Goode,5/13/02,Female,T.L. Griswold,2002,1,netting
20023810,Osmia,cyanella,Stag's Leap,5/24/02,Female,T.L. Griswold,2002,1,netting
20023815,Osmia,tristella,Stag's Leap,5/24/02,Female,T.L. Griswold,2002,1,netting
20023816,Osmia,sp. 4,Stag's Leap,6/7/02,Female,R. W. Brooks,2002,1,netting
20023820,Osmia,laeta,Veteran's Home,5/22/02,Female,R. W. Brooks,2002,1,netting
20023822,Osmia,laeta,Stag's Leap,5/6/02,Female,R. W. Brooks,2002,1,netting
20023826,Osmia,laeta,Quintessa,5/3/02,Female,R. W. Brooks,2002,1,netting
20023827,Osmia,laeta,Saintsbury,5/17/02,Female,R. W. Brooks,2002,1,netting
20023830,Osmia,laeta,Hudson,6/4/02,Female,R. W. Brooks,2002,1,netting
20023831,Osmia,laeta,Hudson,6/4/02,Female,R. W. Brooks,2002,1,netting
20023834,Osmia,laeta,Goode,5/13/02,Female,R. W. Brooks,2002,1,netting
20023835,Osmia,laeta,Goode,5/13/02,Female,R. W. Brooks,2002,1,netting
20023836,Osmia,laeta,Goode,5/13/02,Female,R. W. Brooks,2002,1,netting
20023841,Osmia,sp. 6,Stag's Leap,6/7/02,Female,R. W. Brooks,2002,1,netting
20023846,Osmia,nanula,Veteran's Home,5/3/02,Female,T.L. Griswold,2002,1,netting
20023851,Osmia,sp. 5,Goode,6/10/02,Female,R. W. Brooks,2002,1,netting
20023853,Osmia,sp. 5,Veteran's Home,5/22/02,Female,R. W. Brooks,2002,1,netting
20023854,Osmia,sp. 5,Goode,6/10/02,Female,R. W. Brooks,2002,1,netting
20023855,Osmia,nanula,Goode,6/10/02,Female,T.L. Griswold,2002,1,netting
20023858,Osmia,regulina,Stag's Leap,6/17/02,Female,R. W. Brooks,2002,1,netting
20023873,Osmia,nemoris,Hudson,6/4/02,Female,R. W. Brooks,2002,1,netting
20023908,Osmia,nemoris,Saintsbury,5/2/02,Female,R. W. Brooks,2002,1,netting
20023909,Osmia,nemoris,Saintsbury,5/2/02,Female,R. W. Brooks,2002,1,netting
20023950,Lasioglossum,sp. 1,Wappo Hill,7/31/02,,R. W. Brooks,2002,1,netting
20023951,Lasioglossum,sp. 1,Wappo Hill,7/31/02,,R. W. Brooks,2002,1,netting
20023952,Lasioglossum,sp. 1,Wappo Hill,7/31/02,,R. W. Brooks,2002,1,netting
20023955,Lasioglossum,sp. 1,Stag's Leap,8/12/02,,R. W. Brooks,2002,1,netting
20023958,Lasioglossum,sp. 1,Goode,7/23/02,,R. W. Brooks,2002,1,netting
20023959,Lasioglossum,sp. 1,Goode,7/23/02,,R. W. Brooks,2002,1,netting
20023960,Lasioglossum,sp. 1,Wappo Hill,7/31/02,,R. W. Brooks,2002,1,netting
20023964,Lasioglossum,sp.,Stag's Leap,7/15/02,Female,R. W. Brooks,2002,3,netting
20023966,Sphecodes,sp. G1,Hudson,5/17/02,,R. W. Brooks,2002,1,netting
20023974,Sphecodes,sp. G1,Wappo Hill,8/26/02,,R. W. Brooks,2002,1,netting
20023975,Sphecodes,sp. G1,Wappo Hill,8/26/02,,R. W. Brooks,2002,1,netting
20023986,Lasioglossum,sp. 1,Goode,4/12/02,,R. W. Brooks,2002,1,netting
20023987,Lasioglossum,sp. 1,Goode,4/12/02,,R. W. Brooks,2002,1,netting
20023988,Lasioglossum,sp. 1,Goode,4/12/02,,R. W. Brooks,2002,1,netting
20023991,Lasioglossum,sp. 1,Hudson,4/12/02,,R. W. Brooks,2002,1,netting
20023992,Lasioglossum,sp. 1,Saintsbury,4/12/02,,R. W. Brooks,2002,1,netting
20023992,Lasioglossum,sp. 1,Saintsbury,4/12/02,,R. W. Brooks,2002,1,netting
20023993,Lasioglossum,sp. 1,Saintsbury,4/12/02,,R. W. Brooks,2002,1,netting
20023993,Lasioglossum,sp. 1,Saintsbury,4/12/02,,R. W. Brooks,2002,1,netting
20023996,Lasioglossum,sp. 1,Saintsbury,4/18/02,,R. W. Brooks,2002,1,netting
20023996,Lasioglossum,sp. 1,Saintsbury,4/18/02,,R. W. Brooks,2002,1,netting
20024005,Lasioglossum,sp. 1,Goode,7/23/02,,R. W. Brooks,2002,1,netting
20024007,Hylaeus,mesillae,Wappo Hill,7/3/02,Male,R. W. Brooks,2002,1,netting
20024008,Hylaeus,mesillae,Wappo Hill,5/24/02,Male,R. W. Brooks,2002,1,netting
20024009,Hylaeus,mesillae,Wappo Hill,8/12/02,Male,R. W. Brooks,2002,1,netting
20024010,Hylaeus,mesillae,Wappo Hill,5/24/02,Male,R. W. Brooks,2002,1,netting
20024011,Hylaeus,mesillae,Wappo Hill,8/26/02,Male,R. W. Brooks,2002,1,netting
20024012,Hylaeus,mesillae,Wappo Hill,8/26/02,Male,R. W. Brooks,2002,1,netting
20024013,Hylaeus,mesillae,Wappo Hill,6/17/02,Male,R. W. Brooks,2002,1,netting
20024014,Hylaeus,mesillae,Wappo Hill,8/26/02,Male,R. W. Brooks,2002,1,netting
20024015,Hylaeus,mesillae,Wappo Hill,8/26/02,Male,R. W. Brooks,2002,1,netting
20024016,Hylaeus,mesillae,Wappo Hill,8/26/02,Male,R. W. Brooks,2002,1,netting
20024017,Hylaeus,polifolii,Wappo Hill,7/15/02,Female,R. W. Brooks,2002,1,netting
20024018,Hylaeus,polifolii,Wappo Hill,8/26/02,Female,R. W. Brooks,2002,1,netting
20024019,Hylaeus,polifolii,Wappo Hill,8/12/02,Female,R. W. Brooks,2002,1,netting
20024020,Hylaeus,polifolii,Wappo Hill,8/12/02,Female,R. W. Brooks,2002,1,netting
20024021,Hylaeus,polifolii,Wappo Hill,8/26/02,Female,R. W. Brooks,2002,1,netting
20024022,Hylaeus,polifolii,Wappo Hill,7/15/02,Female,R. W. Brooks,2002,1,netting
20024023,Hylaeus,polifolii,Wappo Hill,8/26/02,Female,R. W. Brooks,2002,1,netting
20024024,Hylaeus,polifolii,Wappo Hill,8/26/02,Female,R. W. Brooks,2002,1,netting
20024025,Hylaeus,polifolii,Wappo Hill,8/12/02,Female,R. W. Brooks,2002,1,netting
20024026,Hylaeus,polifolii,Wappo Hill,8/26/02,Female,R. W. Brooks,2002,1,netting
20024027,Hylaeus,polifolii,Wappo Hill,5/24/02,Male,R. W. Brooks,2002,1,netting
20024028,Hylaeus,polifolii,Wappo Hill,5/24/02,Male,R. W. Brooks,2002,1,netting
20024035,Lasioglossum,sp.,Veteran's Home,7/16/02,Female,R. W. Brooks,2002,1,netting
20024061,Diadasia,bituberculata,Hudson,5/17/02,Male,R. W. Brooks,2002,1,netting
20024062,Diadasia,bituberculata,Hudson,5/17/02,Male,R. W. Brooks,2002,1,netting
20024065,Melissodes,sp. 7,Saintsbury,7/26/02,Male,R. W. Brooks,2002,1,netting
20024070,Melissodes,lupina,Wappo Hill,7/15/02,Female,R. W. Brooks,2002,1,netting
20024071,Melissodes,lupina,Wappo Hill,7/31/02,Male,R. W. Brooks,2002,1,netting
20024075,Melissodes,sp. 8,Wappo Hill,8/26/02,,R. W. Brooks,2002,1,netting
20024084,Melissodes,lupina,Wappo Hill,7/3/02,Female,R. W. Brooks,2002,1,netting
20024089,Anthophora,urbana,Wappo Hill,6/17/02,Female,R. W. Brooks,2002,1,netting
20024090,Hylaeus,granulatus,Wappo Hill,8/26/02,Female,R. W. Brooks,2002,1,netting
20024091,Hylaeus,granulatus,Wappo Hill,7/3/02,Female,R. W. Brooks,2002,1,netting
20024092,Hylaeus,granulatus,Wappo Hill,8/26/02,Male,R. W. Brooks,2002,1,netting
20024093,Hylaeus,granulatus,Wappo Hill,8/12/02,Male,R. W. Brooks,2002,1,netting
20024095,Anthidiellum,notatum,Bouverie Preserve,6/24/02,Female,R. W. Brooks,2002,1,netting
20024096,Halictus,ligatus,Wappo Hill,5/24/02,Female,R. W. Brooks,2002,1,netting
20024097,Halictus,tripartitus,Wappo Hill,7/3/02,Female,R. W. Brooks,2002,1,netting
20024108,Osmia,laeta,Wappo Hill,5/10/02,Female,R. W. Brooks,2002,1,netting
20024109,Osmia,laeta,Wappo Hill,5/10/02,Female,R. W. Brooks,2002,1,netting
20024112,Osmia,gaudiosa,Bouverie Preserve,5/31/02,Female,R. W. Brooks,2002,1,netting
20024122,Megachile,angelarum,Bouverie Preserve,6/24/02,Female,R. W. Brooks,2002,1,netting
20024123,Megachile,apicalis,Wappo Hill,8/26/02,Female,R. W. Brooks,2002,1,netting
20024124,Megachile,coquilletti,Wappo Hill,8/12/02,Male,R. W. Brooks,2002,1,netting
20024125,Megachile,coquilletti,Veteran's Home,8/12/02,Male,T.L. Griswold,2002,1,netting
20024173,Hylaeus,mesillae,Wappo Hill,8/26/02,Female,R. W. Brooks,2002,1,netting
20024174,Hylaeus,mesillae,Wappo Hill,8/12/02,Female,R. W. Brooks,2002,1,netting
20024175,Hylaeus,mesillae,Wappo Hill,5/24/02,Female,R. W. Brooks,2002,1,netting
20024176,Hylaeus,mesillae,Wappo Hill,7/31/02,Female,R. W. Brooks,2002,1,netting
20024177,Hylaeus,mesillae,Wappo Hill,8/12/02,Female,R. W. Brooks,2002,1,netting
20024178,Hylaeus,mesillae,Wappo Hill,8/12/02,Female,R. W. Brooks,2002,1,netting
20024179,Hylaeus,mesillae,Wappo Hill,8/12/02,Female,R. W. Brooks,2002,1,netting
20024180,Hylaeus,mesillae,Wappo Hill,8/26/02,Female,R. W. Brooks,2002,1,netting
20024181,Hylaeus,mesillae,Wappo Hill,8/26/02,Female,R. W. Brooks,2002,1,netting
20024182,Hylaeus,mesillae,Wappo Hill,8/26/02,Female,R. W. Brooks,2002,1,netting
20024183,Hylaeus,mesillae,Wappo Hill,7/3/02,Female,R. W. Brooks,2002,1,netting
20024229,Halictus,ligatus,Saintsbury,6/14/02,Female,R. W. Brooks,2002,1,netting
20024230,Halictus,ligatus,Wappo Hill,7/15/02,Female,R. W. Brooks,2002,1,netting
20024231,Halictus,ligatus,Wappo Hill,7/15/02,Female,R. W. Brooks,2002,1,netting
20024245,Halictus,farinosus,Goode,5/13/02,Female,R. W. Brooks,2002,1,netting
20024249,Halictus,farinosus,Stag's Leap,5/24/02,Female,R. W. Brooks,2002,1,netting
20024252,Halictus,farinosus,Wappo Hill,7/15/02,Female,R. W. Brooks,2002,1,netting
20024254,Halictus,farinosus,Wappo Hill,8/26/02,Male,R. W. Brooks,2002,1,netting
20024258,Halictus,farinosus,Wappo Hill,8/12/02,Male,R. W. Brooks,2002,1,netting
20024271,Hylaeus,mesillae,Goode,8/5/02,Male,R. W. Brooks,2002,1,netting
20024272,Hylaeus,mesillae,Goode,8/5/02,Male,R. W. Brooks,2002,1,netting
20024273,Hylaeus,mesillae,Quintessa,6/18/02,Male,R. W. Brooks,2002,1,netting
20024278,Hylaeus,mesillae,Goode,8/5/02,Male,R. W. Brooks,2002,1,netting
20024279,Hylaeus,mesillae,Goode,8/5/02,Male,R. W. Brooks,2002,1,netting
20024280,Hylaeus,mesillae,Goode,8/5/02,Male,R. W. Brooks,2002,1,netting
20024281,Hylaeus,mesillae,Goode,8/5/02,Male,R. W. Brooks,2002,1,netting
20024282,Hylaeus,mesillae,Goode,8/5/02,Male,R. W. Brooks,2002,1,netting
20024283,Hylaeus,mesillae,Goode,6/25/02,Male,R. W. Brooks,2002,1,netting
20024285,Hylaeus,mesillae,Goode,7/23/02,Male,R. W. Brooks,2002,1,netting
20024289,Hylaeus,mesillae,Goode,7/23/02,Male,R. W. Brooks,2002,1,netting
20024294,Hylaeus,granulatus,Goode,8/5/02,Male,R. W. Brooks,2002,1,netting
20024295,Hylaeus,granulatus,Goode,4/22/02,Male,R. W. Brooks,2002,1,netting
20024296,Hylaeus,granulatus,Goode,7/23/02,Male,R. W. Brooks,2002,1,netting
20024297,Hylaeus,granulatus,Goode,8/5/02,Male,R. W. Brooks,2002,1,netting
20024298,Hylaeus,granulatus,Goode,4/22/02,Male,R. W. Brooks,2002,1,netting
20024305,Hylaeus,granulatus,Goode,8/5/02,Female,R. W. Brooks,2002,1,netting
20024306,Hylaeus,granulatus,Goode,8/5/02,Female,R. W. Brooks,2002,1,netting
20024307,Hylaeus,granulatus,Goode,7/8/02,Female,R. W. Brooks,2002,1,netting
20024309,Hylaeus,granulatus,Quintessa,7/17/02,Female,R. W. Brooks,2002,1,netting
20024312,Hylaeus,granulatus,Quintessa,7/29/02,Female,R. W. Brooks,2002,1,netting
20024314,Hylaeus,granulatus,Quintessa,7/17/02,Female,R. W. Brooks,2002,1,netting
20024316,Hylaeus,granulatus,Goode,8/5/02,Female,R. W. Brooks,2002,1,netting
20024317,Hylaeus,granulatus,Goode,4/22/02,Female,R. W. Brooks,2002,1,netting
20024324,Hylaeus,modestus,Wappo Hill,8/12/02,Female,R. W. Brooks,2002,1,netting
20024330,Hylaeus,modestus,Goode,8/5/02,Female,R. W. Brooks,2002,1,netting
20024331,Hylaeus,modestus,Goode,8/5/02,Female,R. W. Brooks,2002,1,netting
20024335,Hylaeus,modestus,Wappo Hill,5/10/02,Female,R. W. Brooks,2002,1,netting
20024337,Halictus,tripartitus,Wappo Hill,8/26/02,Female,R. W. Brooks,2002,1,netting
20024338,Halictus,tripartitus,Wappo Hill,8/26/02,Female,R. W. Brooks,2002,1,netting
20024339,Halictus,tripartitus,Wappo Hill,8/12/02,Female,R. W. Brooks,2002,1,netting
20024340,Halictus,tripartitus,Veteran's Home,7/31/02,Female,R. W. Brooks,2002,1,netting
20024341,Halictus,tripartitus,Wappo Hill,7/31/02,Female,R. W. Brooks,2002,1,netting
20024342,Halictus,tripartitus,Veteran's Home,7/31/02,Female,R. W. Brooks,2002,1,netting
20024343,Halictus,tripartitus,Veteran's Home,7/31/02,Female,R. W. Brooks,2002,1,netting
20024344,Halictus,tripartitus,Stag's Leap,7/31/02,Female,R. W. Brooks,2002,1,netting
20024360,Halictus,tripartitus,Wappo Hill,7/15/02,Male,R. W. Brooks,2002,1,netting
20024365,Halictus,tripartitus,Saintsbury,8/22/02,Male,R. W. Brooks,2002,1,netting
20024366,Halictus,tripartitus,Saintsbury,7/26/02,Male,R. W. Brooks,2002,1,netting
20024370,Halictus,tripartitus,Goode,8/5/02,Male,R. W. Brooks,2002,1,netting
20024373,Halictus,tripartitus,Saintsbury,7/26/02,Male,R. W. Brooks,2002,1,netting
20024375,Halictus,tripartitus,Goode,7/23/02,Male,R. W. Brooks,2002,1,netting
20024378,Halictus,tripartitus,Goode,7/23/02,Male,R. W. Brooks,2002,1,netting
20024382,Halictus,tripartitus,Goode,7/23/02,Male,R. W. Brooks,2002,1,netting
20024385,Halictus,tripartitus,Goode,7/23/02,Male,R. W. Brooks,2002,1,netting
20030015,Stelis,montana,Veteran's Home,4/11/03,Male,T.L. Griswold,2003,1,netting
20030016,Eucera,frater,Veteran's Home,4/11/03,Female,R. W. Brooks,2003,1,netting
20030017,Habropoda,depressa,Veteran's Home,4/11/03,Female,R. W. Brooks,2003,1,netting
20030018,Habropoda,depressa,Veteran's Home,4/11/03,Female,R. W. Brooks,2003,1,netting
20030019,Eucera,frater,Veteran's Home,4/11/03,Female,R. W. Brooks,2003,1,netting
20030020,Osmia,sp.,Veteran's Home,4/11/03,Male,T.L. Griswold,2003,1,netting
20030021,Andrena,caerulea,Veteran's Home,4/11/03,Female,Ro. Thorp,2003,1,netting
20030022,Andrena,caerulea,Veteran's Home,4/11/03,Female,Ro. Thorp,2003,1,netting
20030023,Andrena,caerulea,Veteran's Home,4/11/03,Female,Ro. Thorp,2003,1,netting
20030024,Panurginus,nigrihirtus,Veteran's Home,4/11/03,Female,R. W. Brooks,2003,1,netting
20030328,Osmia,nemoris,Goode,5/16/03,Male,R. W. Brooks,2003,1,netting
20030335,Osmia,coloradensis,Saintsbury,6/24/03,Female,R. W. Brooks,2003,1,netting
20030336,Osmia,coloradensis,Saintsbury,6/24/03,Female,R. W. Brooks,2003,1,netting
20030338,Osmia,coloradensis,Quintessa,5/23/03,Female,R. W. Brooks,2003,1,netting
20030340,Osmia,coloradensis,Hudson,6/24/03,Female,R. W. Brooks,2003,1,netting
20030341,Osmia,coloradensis,Hudson,6/3/03,Female,R. W. Brooks,2003,1,netting
20030342,Osmia,coloradensis,Hudson,6/3/03,Female,R. W. Brooks,2003,1,netting
20030362,Osmia,nemoris,Goode,6/20/03,Female,R. W. Brooks,2003,1,netting
20030367,Halictus,tripartitus,Wappo Hill,7/11/03,Female,R. W. Brooks,2003,1,netting
20030374,Halictus,tripartitus,Goode,3/28/03,Female,R. W. Brooks,2003,1,netting
20030404,Osmia,coloradensis,Saintsbury,5/16/03,Male,R. W. Brooks,2003,1,netting
20030424,Osmia,sp. L,Saintsbury,4/19/03,Male,R. W. Brooks,2003,1,netting
20030457,Halictus,tripartitus,Veteran's Home,8/8/03,Female,R. W. Brooks,2003,1,netting
20030463,Halictus,tripartitus,Hudson,6/24/03,Female,R. W. Brooks,2003,1,netting
20030479,Halictus,tripartitus,Hudson,6/24/03,Female,R. W. Brooks,2003,1,netting
20030480,Halictus,tripartitus,Hudson,6/24/03,Female,R. W. Brooks,2003,1,netting
20030481,Halictus,tripartitus,Hudson,6/24/03,Female,R. W. Brooks,2003,1,netting
20030500,Halictus,tripartitus,Goode,8/20/03,Female,R. W. Brooks,2003,1,netting
20030501,Halictus,tripartitus,Goode,8/20/03,Female,R. W. Brooks,2003,1,netting
20030502,Halictus,tripartitus,Veteran's Home,8/8/03,Female,R. W. Brooks,2003,1,netting
20030503,Halictus,tripartitus,Goode,8/20/03,Female,R. W. Brooks,2003,1,netting
20030523,Halictus,tripartitus,Goode,5/16/03,Female,R. W. Brooks,2003,1,netting
20030526,Halictus,tripartitus,Quintessa,6/18/03,Female,R. W. Brooks,2003,1,netting
20030527,Halictus,tripartitus,Quintessa,6/18/03,Female,R. W. Brooks,2003,1,netting
20030528,Halictus,tripartitus,Quintessa,6/18/03,Female,R. W. Brooks,2003,1,netting
20030529,Lasioglossum,sp.,Goode,8/20/03,Female,R. W. Brooks,2003,1,netting
20030530,Lasioglossum,sp.,Goode,8/20/03,Female,R. W. Brooks,2003,1,netting
20030531,Lasioglossum,sp.,Goode,8/20/03,Female,R. W. Brooks,2003,1,netting
20030532,Lasioglossum,sp.,Veteran's Home,8/8/03,Female,R. W. Brooks,2003,1,netting
20030533,Lasioglossum,sp.,Veteran's Home,8/8/03,Female,R. W. Brooks,2003,1,netting
20030534,Lasioglossum,sp.,Veteran's Home,8/8/03,Female,R. W. Brooks,2003,1,netting
20030535,Lasioglossum,sp.,Quintessa,8/22/03,Female,R. W. Brooks,2003,1,netting
20030536,Lasioglossum,sp.,Quintessa,8/22/03,Female,R. W. Brooks,2003,1,netting
20030602,Lasioglossum,sp.,Wappo Hill,7/11/03,Female,R. W. Brooks,2003,1,netting
20030603,Lasioglossum,sp.,Wappo Hill,7/11/03,Female,R. W. Brooks,2003,1,netting
